ID;type;locale;fr_FR;category;min_value;max_value;step_value;Option1;Option2;Option3;Option4;Option5;Option6;Option7;Option8;Option9;Option10;;
209;YES_NO_IDK;fr_FR;Le poids d'une personne peut-il être un critère rédhibitoire dans votre recherche de partenaire ?;4,7;;;;;;;;;;;;;;;
210;STEP_LABELED;en_US;Humans will one day forget the concept of race, religion, and ethnicity.;2;;;;Disagree;Somewhat disagree;Neutral;Somewhat agree;Completely agree;;;;;;;
210;STEP_LABELED;es_ES;Los seres humanos podrán olvidar el concepto de raza, religión y origen étnico.;2;;;;En desacuerdo;Algo en desacuerdo;Neutral;Algo de acuerdo;Completamente de acuerdo;;;;;;;
210;STEP_LABELED;fr_FR;Les humains pourront un jour oublier le concept de race, religion et origine ethnique.;2;;;;Pas d'accord;Pas trop d'accord;Neutre;Plutôt d'accord;Complètement d'accord;;;;;;;
211;YES_NO_IDK;en_US;Have you ever found a pregnant woman attractive?;7;;;;;;;;;;;;;;;
211;YES_NO_IDK;es_ES;¿Alguna vez te ha parecido atractiva una mujer embarazada?;7;;;;;;;;;;;;;;;
211;YES_NO_IDK;fr_FR;Avez-vous déjà trouvé une femme enceinte attirante ?;7;;;;;;;;;;;;;;;
212;YES_NO_IDK;en_US;Do you ever practice naturism?;8;;;;;;;;;;;;;;;
212;YES_NO_IDK;es_ES;¿Practicas el naturismo?;8;;;;;;;;;;;;;;;
212;YES_NO_IDK;fr_FR;Vous arrive t-il de pratiquer le naturisme ?;8;;;;;;;;;;;;;;;
213;YES_NO_IDK;en_US;Have you ever spat on someone?;7;;;;;;;;;;;;;;;
213;YES_NO_IDK;es_ES;¿Alguna vez has escupido a alguien?;7;;;;;;;;;;;;;;;
213;YES_NO_IDK;fr_FR;Avez-vous déjà craché sur quelqu'un ?;7;;;;;;;;;;;;;;;
214;YES_NO_IDK;en_US;Do you go to parties even if you hardly know anyone there?;7;;;;;;;;;;;;;;;
214;YES_NO_IDK;es_ES;¿Vas a fiestas aunque no conozcas a casi nadie?;7;;;;;;;;;;;;;;;
214;YES_NO_IDK;fr_FR;Allez-vous à des soirées même si vous ne connaissez presque personne ?;7;;;;;;;;;;;;;;;
215;YES_NO_IDK;en_US;Have you ever driven while drunk?;8;;;;;;;;;;;;;;;
215;YES_NO_IDK;es_ES;¿Alguna vez has conducido en estado de embriaguez?;8;;;;;;;;;;;;;;;
215;YES_NO_IDK;fr_FR;Avez-vous déjà conduit en état d'ivresse ?;8;;;;;;;;;;;;;;;
216;YES_NO_IDK;en_US;Have you ever bitten your toenails? ;5;;;;;;;;;;;;;;;
216;YES_NO_IDK;es_ES;¿Alguna vez te has mordido las uñas de los pies? ;5;;;;;;;;;;;;;;;
216;YES_NO_IDK;fr_FR;Vous êtes-vous déjà rongé les ongles de pieds? ;5;;;;;;;;;;;;;;;
217;STEP_LABELED;en_US;Islamists (not to be confused with Muslims) are fundamentally evil.;4;;;;Disagree;Somewhat disagree;Neutral;Somewhat agree;Completely agree;;;;;;;
217;STEP_LABELED;es_ES;Los islamistas (que no deben confundirse con los musulmanes) son fundamentalmente malos.;4;;;;En desacuerdo;Algo en desacuerdo;Neutral;Algo de acuerdo;Completamente de acuerdo;;;;;;;
217;STEP_LABELED;fr_FR;Les islamistes (à ne pas confondre avec les musulmans) sont fondamentalement mauvais.;4;;;;Pas d'accord;Pas trop d'accord;Neutre;Plutôt d'accord;Complètement d'accord;;;;;;;
218;YES_NO_IDK;en_US;Have you ever spied on your neighbors through the window? ;5,8;;;;;;;;;;;;;;;
218;YES_NO_IDK;es_ES;¿Alguna vez ha espiado a sus vecinos por la ventana? ;5,8;;;;;;;;;;;;;;;
218;YES_NO_IDK;fr_FR;Avez-vous déjà espionné vos voisins par la fenêtre? ;5,8;;;;;;;;;;;;;;;
219;STEP_LABELED;en_US;The current state of the world suits you.;2;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
219;STEP_LABELED;es_ES;El estado actual del mundo le conviene.;2;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
219;STEP_LABELED;fr_FR;L'état actuel du monde vous convient.;2;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
220;YES_NO_IDK;en_US;Have you ever fantasized about a coworker?;4,7;;;;;;;;;;;;;;;
220;YES_NO_IDK;es_ES;¿Alguna vez ha fantaseado con un compañero de trabajo?;4,7;;;;;;;;;;;;;;;
220;YES_NO_IDK;fr_FR;Avez-vous déjà fantasmé sur un collègue de bureau ?;4,7;;;;;;;;;;;;;;;
221;YES_NO_IDK;en_US;Would you be tempted by a threesome?;4;;;;;;;;;;;;;;;
221;YES_NO_IDK;es_ES;¿Le tentaría un trío?;4;;;;;;;;;;;;;;;
221;YES_NO_IDK;fr_FR;Seriez-vous tenté(e) par un plan à trois ?;4;;;;;;;;;;;;;;;
222;YES_NO_IDK;en_US;Would you be willing to kill someone you hate in order to bring back someone you love who has died?;9;;;;;;;;;;;;;;;
222;YES_NO_IDK;es_ES;¿Estaría dispuesto a matar a una persona que odia para que volviera a la vida una persona fallecida a la que quiere?;9;;;;;;;;;;;;;;;
222;YES_NO_IDK;fr_FR;Est-ce que vous seriez prêt à faire mourir une personne que vous détestez pour faire revenir une personne décédée que vous aimez?;9;;;;;;;;;;;;;;;
223;YES_NO_IDK;en_US;Could you have a romantic relationship without sex?;4;;;;;;;;;;;;;;;
223;YES_NO_IDK;es_ES;¿Podría mantener una relación amorosa sin sexo?;4;;;;;;;;;;;;;;;
223;YES_NO_IDK;fr_FR;Pourriez-vous vivre une relation amoureuse sans sexe?;4;;;;;;;;;;;;;;;
224;STEP_LABELED;en_US;The European Union is a good thing.;2;;;;Disagree;Somewhat disagree;Neutral;Somewhat agree;Completely agree;;;;;;;
224;STEP_LABELED;es_ES;La Unión Europea es algo bueno.;2;;;;En desacuerdo;Algo en desacuerdo;Neutral;Algo de acuerdo;Completamente de acuerdo;;;;;;;
224;STEP_LABELED;fr_FR;L'union européenne soit une bonne chose.;2;;;;Pas d'accord;Pas trop d'accord;Neutre;Plutôt d'accord;Complètement d'accord;;;;;;;
225;STEP_LABELED;en_US;Do you think that a bad person will sooner or later pay for their wickedness?;8;;;;Not at all;Not much;Average;Rather;Absolutely;;;;;;;
225;STEP_LABELED;es_ES;¿Cree que una persona mala pagará tarde o temprano por su maldad?;8;;;;Para nada;No mucho;Promedio;Más bien;Absolutamente;;;;;;;
225;STEP_LABELED;fr_FR;Pensez qu'une personne mauvaise paiera tôt ou tard sa méchanceté ?;8;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Tout à fait;;;;;;;
226;STEP_LABELED;en_US;Do you think you do as little harm to the world as possible?;1,7,11;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
226;STEP_LABELED;es_ES;¿Crees que haces el menor daño posible al mundo?;1,7,11;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
226;STEP_LABELED;fr_FR;Pensez-vous faire le moins de mal possible au monde ?;1,7,11;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
227;YES_NO_IDK;en_US;Would you like to turn your smartphone into a living creature?;3,5;;;;;;;;;;;;;;;
227;YES_NO_IDK;es_ES;¿Te gustaría convertir tu smartphone en un ser vivo?;3,5;;;;;;;;;;;;;;;
227;YES_NO_IDK;fr_FR;Est-ce que vous aimeriez transformer votre smartphone en créature vivante ?;3,5;;;;;;;;;;;;;;;
228;YES_NO_IDK;en_US;Have you ever watched a porn movie with a partner?;4;;;;;;;;;;;;;;;
228;YES_NO_IDK;es_ES;¿Alguna vez has visto una película porno con tu pareja?;4;;;;;;;;;;;;;;;
228;YES_NO_IDK;fr_FR;Avez-vous déjà regardé un film porno avec un partenaire ?;4;;;;;;;;;;;;;;;
229;YES_NO_IDK;en_US;Do you adapt your personality to the people around you?;7;;;;;;;;;;;;;;;
229;YES_NO_IDK;es_ES;¿Adaptas tu personalidad a las personas que te rodean?;7;;;;;;;;;;;;;;;
229;YES_NO_IDK;fr_FR;Adaptez-vous votre personnalité aux personnes qui vous entourent ?;7;;;;;;;;;;;;;;;
230;YES_NO_IDK;en_US;If the privacy of your personal data were guaranteed, would you agree to be constantly monitored to ensure maximum security for our society? ;2,7,9;;;;;;;;;;;;;;;
230;YES_NO_IDK;es_ES;Si se garantizara el respeto de tus datos personales, ¿aceptarías ser vigilado constantemente para garantizar la máxima seguridad de nuestra sociedad? ;2,7,9;;;;;;;;;;;;;;;
230;YES_NO_IDK;fr_FR;Si le respect de vos données personnelles était garanti, accepteriez-vous d'être constamment surveillé(e) pour garantir une sécurité maximale à notre société ? ;2,7,9;;;;;;;;;;;;;;;
231;YES_NO_IDK;en_US;Have you ever secretly read text messages on your partner's phone? ;4;;;;;;;;;;;;;;;
231;YES_NO_IDK;es_ES;¿Alguna vez has leído a escondidas los mensajes de texto del teléfono de tu pareja? ;4;;;;;;;;;;;;;;;
231;YES_NO_IDK;fr_FR;Avez-vous déjà lu en cachette les sms sur le téléphone de votre partenaire? ;4;;;;;;;;;;;;;;;
232;YES_NO_IDK;en_US;Is there a lie in your life that you tell all the time?;7,9;;;;;;;;;;;;;;;
232;YES_NO_IDK;es_ES;¿Hay alguna mentira en tu vida que repites constantemente?;7,9;;;;;;;;;;;;;;;
232;YES_NO_IDK;fr_FR;Y a-t-il un mensonge dans votre vie que vous ressortez tout le temps ?;7,9;;;;;;;;;;;;;;;
233;YES_NO_IDK;en_US;Do you believe in reincarnation? ;1;;;;;;;;;;;;;;;
233;YES_NO_IDK;es_ES;¿Crees en la reencarnación? ;1;;;;;;;;;;;;;;;
233;YES_NO_IDK;fr_FR;Croyez-vous en la réincarnation? ;1;;;;;;;;;;;;;;;
234;STEP_LABELED;en_US;Do you think men are less caring than women?;9;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
234;STEP_LABELED;es_ES;¿Crees que los hombres son menos atentos que las mujeres?;9;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
234;STEP_LABELED;fr_FR;Pensez-vous les hommes moins attentionnés que les femmes ?;9;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
235;YES_NO_IDK;en_US;Have you ever been to a swingers club?;4;;;;;;;;;;;;;;;
235;YES_NO_IDK;es_ES;¿Alguna vez has ido a un club de intercambio de parejas?;4;;;;;;;;;;;;;;;
235;YES_NO_IDK;fr_FR;Etes-vous déjà allé dans un club échangiste ?;4;;;;;;;;;;;;;;;
236;YES_NO_IDK;en_US;Have you ever told a restaurant employee that the food wasn't good? ;7;;;;;;;;;;;;;;;
236;YES_NO_IDK;es_ES;¿Alguna vez le has dicho a un empleado de un restaurante que la comida no estaba buena? ;7;;;;;;;;;;;;;;;
236;YES_NO_IDK;fr_FR;Avez-vous déjà dit à un employé de restaurant que les plats n'étaient pas bons? ;7;;;;;;;;;;;;;;;
237;STEP_LABELED;en_US;Do you think foreplay is important?;2;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
237;STEP_LABELED;es_ES;¿Crees que los preliminares son importantes?;2;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
237;STEP_LABELED;fr_FR;Pensez-vous les préliminaires importants ?;2;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
238;YES_NO_IDK;en_US;Would you have liked to be a spy?;1,5,10;;;;;;;;;;;;;;;
238;YES_NO_IDK;es_ES;¿Te hubiera gustado ser espía?;1,5,10;;;;;;;;;;;;;;;
238;YES_NO_IDK;fr_FR;Auriez-vous aimé être un espion ?;1,5,10;;;;;;;;;;;;;;;
239;STEP_LABELED;en_US;Do you think taxes are too high in your country?;8,9;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
239;STEP_LABELED;es_ES;¿Crees que los impuestos son demasiado altos en tu país?;8,9;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
239;STEP_LABELED;fr_FR;Pensez-vous les taxes trop élevées dans votre pays ?;8,9;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
240;YES_NO_IDK;en_US;Have you ever pretended to be sick to get out of work?;10;;;;;;;;;;;;;;;
240;YES_NO_IDK;es_ES;¿Alguna vez has fingido estar enfermo para no ir a trabajar?;10;;;;;;;;;;;;;;;
240;YES_NO_IDK;fr_FR;Vous est-il déjà arrivé de simuler la maladie pour ne pas travailler ?;10;;;;;;;;;;;;;;;
241;YES_NO_IDK;en_US;Do you ever have insomnia?;8;;;;;;;;;;;;;;;
241;YES_NO_IDK;es_ES;¿Sufres de insomnio?;8;;;;;;;;;;;;;;;
241;YES_NO_IDK;fr_FR;Vous arrive t-il d'être insomniaque ?;8;;;;;;;;;;;;;;;
242;YES_NO_IDK;en_US;Do you believe in Jesus?;1;;;;;;;;;;;;;;;
242;YES_NO_IDK;es_ES;¿Crees en Jesús?;1;;;;;;;;;;;;;;;
242;YES_NO_IDK;fr_FR;Croyez-vous en Jésus?;1;;;;;;;;;;;;;;;
243;YES_NO_IDK;en_US;Could you forgive your partner for being unfaithful?;4,9;;;;;;;;;;;;;;;
243;YES_NO_IDK;es_ES;¿Podrías perdonar la infidelidad de tu pareja?;4,9;;;;;;;;;;;;;;;
243;YES_NO_IDK;fr_FR;Pourriez-vous pardonner l'infidélité à votre partenaire ?;4,9;;;;;;;;;;;;;;;
244;YES_NO_IDK;en_US;Have you ever slept in your own vomit because you were so drunk? ;5;;;;;;;;;;;;;;;
244;YES_NO_IDK;es_ES;¿Alguna vez te has quedado dormido sobre tu propio vómito por estar tan borracho? ;5;;;;;;;;;;;;;;;
244;YES_NO_IDK;fr_FR;Avez-vous déjà dormi dans votre vomi tellement vous étiez saoul? ;5;;;;;;;;;;;;;;;
245;YES_NO_IDK;en_US;Do you ever have sex outdoors?;4;;;;;;;;;;;;;;;
245;YES_NO_IDK;es_ES;¿Alguna vez has hecho el amor al aire libre?;4;;;;;;;;;;;;;;;
245;YES_NO_IDK;fr_FR;Vous arrive t-il de faire l'amour en plein air ?;4;;;;;;;;;;;;;;;
246;STEP_LABELED;en_US;Do you think you are underpaid?;8;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
246;STEP_LABELED;es_ES;¿Crees que no te pagan lo suficiente?;8;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
246;STEP_LABELED;fr_FR;Pensez-vous ne pas être assez payé(e) ?;8;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
247;YES_NO_IDK;en_US;Do you like to watch TV?;8;;;;;;;;;;;;;;;
247;YES_NO_IDK;es_ES;¿Te gusta quedarte pegado al televisor?;8;;;;;;;;;;;;;;;
247;YES_NO_IDK;fr_FR;Aimez-vous scotcher devant la télévision?;8;;;;;;;;;;;;;;;
248;YES_NO_IDK;en_US;Do you have a lucky charm?;8,9;;;;;;;;;;;;;;;
248;YES_NO_IDK;es_ES;¿Tienes algún amuleto?;8,9;;;;;;;;;;;;;;;
248;YES_NO_IDK;fr_FR;Avez-vous un porte-bonheur ?;8,9;;;;;;;;;;;;;;;
249;YES_NO_IDK;en_US;Do you feel close to anarchists?;2;;;;;;;;;;;;;;;
249;YES_NO_IDK;es_ES;¿Te sientes cercano a los anarquistas?;2;;;;;;;;;;;;;;;
249;YES_NO_IDK;fr_FR;Vous sentez-vous proches des anarchistes ?;2;;;;;;;;;;;;;;;
250;YES_NO_IDK;en_US;Do you remember your middle school science classes?;3;;;;;;;;;;;;;;;
250;YES_NO_IDK;es_ES;¿Recuerdas tus clases de ciencias del instituto?;3;;;;;;;;;;;;;;;
250;YES_NO_IDK;fr_FR;Vous  souvenez-vous de vos cours de sciences du collège ?;3;;;;;;;;;;;;;;;
251;YES_NO_IDK;en_US;Have you ever wished you had a different ethnic background?;9,11;;;;;;;;;;;;;;;
251;YES_NO_IDK;es_ES;¿Alguna vez has deseado tener otros orígenes étnicos?;9,11;;;;;;;;;;;;;;;
251;YES_NO_IDK;fr_FR;Avez-vous déjà souhaité avoir d'autres origines ethniques?;9,11;;;;;;;;;;;;;;;
252;YES_NO_IDK;en_US;Are you attracted to a particular type of woman or man?;4,7;;;;;;;;;;;;;;;
252;YES_NO_IDK;es_ES;¿Te atrae un tipo concreto de mujer u hombre?;4,7;;;;;;;;;;;;;;;
252;YES_NO_IDK;fr_FR;Etes-vous attiré(e) par un type de femme ou d'homme en particulier?;4,7;;;;;;;;;;;;;;;
253;YES_NO_IDK;en_US;Have you ever been tied up while having sex?;4;;;;;;;;;;;;;;;
253;YES_NO_IDK;es_ES;¿Alguna vez te han atado mientras hacías el amor?;4;;;;;;;;;;;;;;;
253;YES_NO_IDK;fr_FR;Avez-vous déjà été ligoté(e) pendant que vous faisiez l'amour ?;4;;;;;;;;;;;;;;;
254;STEP_LABELED;en_US;Do you think there is life after death?;2;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
254;STEP_LABELED;es_ES;¿Crees que hay vida después de la muerte?;2;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
254;STEP_LABELED;fr_FR;Pensez-vous qu'il existe une vie après la mort ?;2;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
255;STEP_LABELED;en_US;Do you think there are other universes?;5,8;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
255;STEP_LABELED;es_ES;¿Crees que existen otros universos?;5,8;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
255;STEP_LABELED;fr_FR;Pensez-vous qu'il existe d'autres univers ?;5,8;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
256;YES_NO_IDK;en_US;Would you like Donald Trump to be president?;2,11;;;;;;;;;;;;;;;
256;YES_NO_IDK;es_ES;¿Te gustaría que Donald Trump fuera presidente?;2,11;;;;;;;;;;;;;;;
256;YES_NO_IDK;fr_FR;Voudriez-vous de Donald Trump comme président?;2,11;;;;;;;;;;;;;;;
257;YES_NO_IDK;en_US;Do you like popping your partner's pimples? ;4,5;;;;;;;;;;;;;;;
257;YES_NO_IDK;es_ES;¿Te gusta reventar los granos de tu pareja? ;4,5;;;;;;;;;;;;;;;
257;YES_NO_IDK;fr_FR;Aimez-vous percer les boutons de votre partenaires? ;4,5;;;;;;;;;;;;;;;
258;YES_NO_IDK;en_US;Have you ever had to stop having sex because of an erection problem?;4;;;;;;;;;;;;;;;
258;YES_NO_IDK;es_ES;¿Alguna vez has tenido que dejar de hacer el amor por un problema de erección?;4;;;;;;;;;;;;;;;
258;YES_NO_IDK;fr_FR;Avez-vous déjà du arrêter de faire l'amour à cause d'un problème d'érection ?;4;;;;;;;;;;;;;;;
259;YES_NO_IDK;en_US;Was your last visit to the dentist more than two years ago? ;8;;;;;;;;;;;;;;;
259;YES_NO_IDK;es_ES;¿Hace más de dos años que no vas al dentista? ;8;;;;;;;;;;;;;;;
259;YES_NO_IDK;fr_FR;Votre dernière visite chez le dentiste remonte t'elle à plus de deux ans? ;8;;;;;;;;;;;;;;;
260;STEP_LABELED;en_US;Do you think you have to love yourself first in order to love others?;4;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
260;STEP_LABELED;es_ES;¿Crees que primero hay que quererse a uno mismo para poder querer a los demás?;4;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
260;STEP_LABELED;fr_FR;Pensez-vous qu'il faut d'abord s'aimer soi-même pour aimer les autres ?;4;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
261;YES_NO_IDK;en_US;Are there people who annoy you even though they haven't done anything to you? ;7,9;;;;;;;;;;;;;;;
261;YES_NO_IDK;es_ES;¿Hay personas que te molestan aunque no te hayan hecho nada? ;7,9;;;;;;;;;;;;;;;
261;YES_NO_IDK;fr_FR;Y'a-t-il des gens qui vous énervent alors qu'ils ne vous ont rien fait? ;7,9;;;;;;;;;;;;;;;
262;YES_NO_IDK;en_US;Were you teased at school?;7,9;;;;;;;;;;;;;;;
262;YES_NO_IDK;es_ES;¿Se burlaban de ti en el colegio?;7,9;;;;;;;;;;;;;;;
262;YES_NO_IDK;fr_FR;Se moquait-on de vous à l'école ?;7,9;;;;;;;;;;;;;;;
263;STEP_LABELED;en_US;Do you think you need money to be happy?;7,9;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
263;STEP_LABELED;es_ES;¿Crees que se necesita dinero para ser feliz?;7,9;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
263;STEP_LABELED;fr_FR;Pensez-vous qu'il faut de l'argent pour être heureux ?;7,9;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
264;YES_NO_IDK;en_US;Would you be willing to pay more for your purchases if they supported the environmental cause?;2,8,11;;;;;;;;;;;;;;;
264;YES_NO_IDK;es_ES;¿Estarías dispuesto a pagar más por tus compras si con ello apoyaras la causa ecológica?;2,8,11;;;;;;;;;;;;;;;
264;YES_NO_IDK;fr_FR;Seriez-vous prêt à payer vos achats plus chers s'ils soutenaient la cause écologique ?;2,8,11;;;;;;;;;;;;;;;
265;YES_NO_IDK;en_US;Would you like to participate in a reality TV show?;6;;;;;;;;;;;;;;;
265;YES_NO_IDK;es_ES;¿Te gustaría participar en un reality show?;6;;;;;;;;;;;;;;;
265;YES_NO_IDK;fr_FR;Aimeriez-vous participer à une émission de téléréalité ?;6;;;;;;;;;;;;;;;
266;YES_NO_IDK;en_US;Have you ever farted loudly in front of several people?;5;;;;;;;;;;;;;;;
266;YES_NO_IDK;es_ES;¿Alguna vez ha soltado un pedo sonoro en presencia de varias personas?;5;;;;;;;;;;;;;;;
266;YES_NO_IDK;fr_FR;Avez-vous déjà émis un pet sonore en présence de plusieurs personnes ?;5;;;;;;;;;;;;;;;
267;YES_NO_IDK;en_US;Have you ever cried after having sex?;4;;;;;;;;;;;;;;;
267;YES_NO_IDK;es_ES;¿Alguna vez ha llorado después de hacer el amor?;4;;;;;;;;;;;;;;;
267;YES_NO_IDK;fr_FR;Avez-vous déjà pleuré après avoir fait l'amour ?;4;;;;;;;;;;;;;;;
268;YES_NO_IDK;en_US;Have you ever sucked someone's feet?;4,7;;;;;;;;;;;;;;;
268;YES_NO_IDK;es_ES;¿Alguna vez le ha chupado los pies a alguien?;4,7;;;;;;;;;;;;;;;
268;YES_NO_IDK;fr_FR;Avez-vous déjà sucé les pieds de quelqu'un ?;4,7;;;;;;;;;;;;;;;
269;STEP_LABELED;en_US;Do you think you need connections to succeed in life?;8;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
269;STEP_LABELED;es_ES;¿Crees que se necesitan contactos para tener éxito en la vida?;8;;;;Para nada;No mucho;Promedio;Más bien;Completamente;;;;;;;
269;STEP_LABELED;fr_FR;Pensez-vous qu'il faut du piston pour réussir dans la vie ?;8;;;;Pas du tout;Pas trop;Moyen;Plutôt ;Complètement;;;;;;;
270;YES_NO_IDK;en_US;Have you ever sought help from a psychologist or psychiatrist?;9;;;;;;;;;;;;;;;
270;YES_NO_IDK;es_ES;¿Alguna vez ha recibido ayuda de un psicólogo o psiquiatra?;9;;;;;;;;;;;;;;;
270;YES_NO_IDK;fr_FR;Vous-êtes vous déjà fait aider par un psychologue ou un psychiatre ?;9;;;;;;;;;;;;;;;
271;YES_NO_IDK;en_US;Is religious union advisable for a couple?;1,4;;;;;;;;;;;;;;;
271;YES_NO_IDK;es_ES;¿Es recomendable la unión religiosa para una pareja?;1,4;;;;;;;;;;;;;;;
271;YES_NO_IDK;fr_FR;L'union religieuse est-elle conseillée pour un couple ?;1,4;;;;;;;;;;;;;;;
272;YES_NO_IDK;en_US;Would you be willing to die to try to save a stranger?;7,9;;;;;;;;;;;;;;;
272;YES_NO_IDK;es_ES;¿Estaría dispuesto a morir para intentar salvar a un desconocido?;7,9;;;;;;;;;;;;;;;
272;YES_NO_IDK;fr_FR;Seriez-vous prêt à mourir pour tenter de sauver un étranger?;7,9;;;;;;;;;;;;;;;
273;YES_NO_IDK;en_US;Do you believe there is a creator?;1,9;;;;;;;;;;;;;;;
273;YES_NO_IDK;es_ES;¿Crees que existe un creador supremo?;1,9;;;;;;;;;;;;;;;
273;YES_NO_IDK;fr_FR;Croyez-vous qu'il existe un maître créateur?;1,9;;;;;;;;;;;;;;;
274;STEP_LABELED;en_US;Do you think there are too many immigrants in your country?;8;;;;Not at all;Not much;Average;Rather;Completely;;;;;;;
